Time,Height,Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
0.583864,-1.0,0.0,0.583864,-1.0,-0.8268396913082164,1.283344097800859,1.3675208187088381
0.916788,-0.5465994962216625,0.0,0.9289838753930819,-0.5300158553431749,-0.3569816919634429,1.4006450486598294,1.3552959206152702
1.250226,-0.0931989924433249,0.0,1.2741037507861637,-0.06365186895247825,0.10860377738714544,1.2790225359409764,1.3427611320097246
1.61663,0.3602015113350125,1.05,1.6192236261792456,0.3637304171978076,0.5698329585665921,1.2868149435233074,1.3301180454364927
1.949864,0.8136020151133501,1.1025,1.9643435015723272,0.8333080707204915,1.0267300882484542,1.3805443555694512,1.317700642733385
2.283011,1.2670025188916876,1.157625,2.309463376965409,1.3030042870598915,1.4794188503136594,1.3557065635570213,1.3057746214316874
2.616148,1.720403022670025,1.2155062500000002,2.654583252358491,1.7727080266385082,1.928112549434531,1.3625259567945098,1.2945867080648734
2.94932,2.1738035264483626,1.2762815625000004,2.9997031277515727,2.242321440486513,2.3731032358581445,1.3597797752796736,1.284347845794431
3.282718,2.6272040302267,1.3400956406250004,3.3448230031446546,2.7117583230750455,2.8147500227472095,1.360748831098091,1.2752349949596118
3.61574,3.0806045340050376,1.3630592250412887,3.6899428785377366,3.1815676087583213,3.253466843794699,1.3614589838171713,1.2673888589583362
3.948967,3.534005037783375,1.359425737412589,4.035062753930818,3.65105935268632,3.689709900205664,1.3597417408422883,1.260913614462911
4.282452,3.9874055415617127,1.358984820147138,4.3801826293239,4.120485145756814,4.123965042679982,1.36023016491539,1.2558769994466012
4.615419,4.44080604534005,1.3638097182393554,4.725302504716982,4.590334949128929,4.5567353259669865,1.36318261271542,1.2523111659525017
4.948607,4.894206549118388,1.3593373536213276,5.070422380110064,5.058786792481835,4.9885289612126815,1.3545168937361285,1.2502141389598087
5.284195,5.347607052896725,1.3432230525484337,5.415542255503145,5.526280975625241,5.4198478750706185,1.354396273082363,1.2495518603873985
5.6175,5.801007556675063,1.371244044800635,5.760662130896227,5.995817749716164,5.8511770648483665,1.3621070448012418,1.2502607482306078
5.950695,6.2544080604534,1.3580740352847582,6.105782006289309,6.465461056764735,6.2829749163136555,1.360424877935629,1.2522507037009838
6.283865,6.707808564231738,1.3608037763066951,6.450901881682391,6.935168806991833,6.715664625727727,1.3610971912558945,1.2554084902170959
6.616969,7.161209068010075,1.3613286188160032,6.796021757075473,7.404858744357548,7.14962684077558,1.3612052931077439,1.2596014043639177
6.950163,7.614609571788414,1.360373997767148,7.141141632468554,7.874288108816875,7.585193606906597,1.3598064737167865,1.2646811559381927
7.283613,8.06801007556675,1.358977299916785,7.486261507861636,8.343978525000264,8.022643676771319,1.361057720992918,1.270487873152231
7.616553,8.521410579345087,1.3638906524820036,7.831381383254718,8.813531374083418,8.462199211520362,1.3605689988539273,1.2768541496114634
