Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate
409.814321,86.34912,0.0,0.21070303202020116,409.76811114691003,86.09897464828023,0.0545702854569421
409.980911,86.34912,0.0,0.21061741579475635,409.9394905325842,86.10832588360906,0.05455877229082607
410.147545,86.34912,0.0,0.21053184653342252,410.11086991825835,86.11767514647336,0.054547266764882134
410.315885,86.34912,0.0,0.21044547178571943,410.28224930393253,86.1270224381817,0.05453576886945211
410.482485,86.34912,0.0,0.21036005957720705,410.45362868960666,86.13636776004095,0.05452427859489855
410.649288,86.34912,0.0,0.21027461272500733,410.62500807528085,86.14571111335633,0.054512795931604616
410.81582,86.34912,0.0,0.21018937391456835,410.796387460955,86.15505249943148,0.05450132086997399
410.982155,86.34912,0.0,0.21010430489372464,410.96776684662916,86.1643919195683,0.054489853400430895
411.149176,86.34912,0.0,0.21001895428826056,411.1391462323033,86.17372937506713,0.05447839351341996
411.315468,86.34912,0.0,0.20993404507705019,411.3105256179775,86.18306486722662,0.05446694119940618
411.482206,86.34912,0.0,0.20984897704179217,411.4819050036516,86.19239839734381,0.054455496448874874
411.648882,86.34912,0.0,0.20976400951333082,411.6532843893258,86.20172996671414,0.05444405925233159
411.815418,86.34912,0.0,0.20967918204558333,411.8246637749999,86.21105957663134,0.054432629600302054
411.981905,86.34912,0.0,0.20959444808625757,411.9960431606741,86.22038722838764,0.05442120748333211
412.14859,86.34912,0.0,0.20950968193291647,412.16742254634823,86.22971292327352,0.05440979289198766
412.314988,86.34912,0.0,0.20942513009010477,412.3388019320224,86.23903666257799,0.05439838581685461
412.482028,87.24859,0.0,0.21152094898059412,412.51018131769655,86.24835844758829,0.054386986248538785
412.648354,87.24859,0.0,0.2114356913198786,412.68156070337074,86.25767827959018,0.054375594177665874
412.814981,87.24859,0.0,0.2113503482568623,412.85294008904486,86.26699615986773,0.05436420959488141
412.981591,87.24859,0.0,0.21126508275764766,413.02431947471905,86.27631208970348,0.054352832490850635
413.148214,87.24859,0.0,0.21117987938343113,413.1956988603932,86.2856260703783,0.0543414628562585
413.315124,87.24859,0.0,0.21109459812556966,413.36707824606736,86.29493810317153,0.054330100681809594
413.481165,87.24859,0.0,0.21100982919016395,413.5384576317415,86.30424818936086,0.05431874595822807
413.647949,87.24859,0.0,0.21092474944194634,413.7098370174157,86.31355633022247,0.05430739867625755
